80.0	79.0	0.9875	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,h), (a,agentcollaborateswithagent,b), (h,agentcontrols,a)
80.0	79.0	0.9875	(a,stadiumlocatedincity,b) <= (i,organizationheadquarteredincity,b), (i,radiostationincity,f), (a,stadiumlocatedincity,f)
80.0	79.0	0.9875	(a,agentcontrols,b) <= (b,agentbelongstoorganization,h), (b,agentcollaborateswithagent,a), (h,agentcontrols,b)
154.0	152.0	0.987012987	(a,countrylocatedingeopoliticallocation,b) <= (i,citycapitalofcountry,e), (i,citylocatedincountry,a), (e,countrylocatedingeopoliticallocation,b)
148.0	146.0	0.986486486	(a,producesproduct,b) <= (j,ceoof,a), (e,organizationterminatedperson,j), (e,producesproduct,b)
74.0	73.0	0.986486486	(a,buildinglocatedincity,b) <= (a,buildinglocatedincity,f), (i,headquarteredin,b), (i,organizationheadquarteredincity,f)
73.0	72.0	0.98630137	(a,locationlocatedwithinlocation,b) <= (i,citycapitalofcountry,f), (i,citylocatedincountry,b), (a,locationlocatedwithinlocation,f)
362.0	357.0	0.986187845	(a,agentbelongstoorganization,b) <= (i,agentbelongstoorganization,b), (a,agentbelongstoorganization,f), (i,subpartof,f)
71.0	70.0	0.985915493	(a,atlocation,b) <= (a,atlocation,f), (f,organizationterminatedperson,j), (j,personbelongstoorganization,b)
141.0	139.0	0.985815603	(a,agentbelongstoorganization,b) <= (b,organizationhiredperson,f), (a,subpartof,j), (f,topmemberoforganization,j)
141.0	139.0	0.985815603	(a,agentbelongstoorganization,b) <= (f,organizationhiredperson,j), (a,subpartof,f), (j,topmemberoforganization,b)
70.0	69.0	0.985714286	(a,statelocatedincountry,b) <= (i,citylocatedincountry,b), (a,statelocatedincountry,f), (i,subpartof,f)
63.0	62.0	0.984126984	(a,agentactsinlocation,b) <= (e,agentactsinlocation,b), (i,agentcompeteswithagent,e), (i,teamalsoknownas,a)
121.0	119.0	0.983471074	(a,agentcollaborateswithagent,b) <= (a,agentcollaborateswithagent,j), (b,organizationhiredperson,f), (f,topmemberoforganization,j)
60.0	59.0	0.983333333	(a,atlocation,b) <= (a,atlocation,f), (i,organizationheadquarteredincity,b), (i,televisionstationincity,f)
300.0	295.0	0.983333333	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,j), (f,agentcollaborateswithagent,j), (b,agentcontrols,f)
120.0	118.0	0.983333333	(a,atlocation,b) <= (a,atlocation,f), (i,headquarteredin,b), (i,organizationheadquarteredincity,f)
239.0	235.0	0.983263598	(a,atlocation,b) <= (a,atlocation,f), (i,personhasresidenceingeopoliticallocation,f), (i,personleadsorganization,b)
236.0	232.0	0.983050847	(a,organizationheadquarteredincity,b) <= (i,organizationheadquarteredincity,b), (a,organizationheadquarteredincity,f), (i,radiostationincity,f)
236.0	232.0	0.983050847	(a,organizationheadquarteredincity,b) <= (i,organizationheadquarteredincity,b), (a,organizationheadquarteredincity,f), (i,televisionstationincity,f)
117.0	115.0	0.982905983	(a,hotelincity,b) <= (a,hotelincity,f), (i,organizationheadquarteredincity,f), (i,televisionstationincity,b)
288.0	283.0	0.982638889	(a,organizationheadquarteredincountry,b) <= (i,hasofficeincountry,b), (a,organizationheadquarteredincountry,f), (i,organizationheadquarteredincountry,f)
56.0	55.0	0.982142857	(a,worksfor,b) <= (i,ceoof,b), (i,topmemberoforganization,f), (a,worksfor,f)
161.0	158.0	0.98136646	(a,agentcollaborateswithagent,b) <= (a,agentcollaborateswithagent,j), (b,agentcontrols,f), (f,subpartof,j)
53.0	52.0	0.981132075	(a,airportincity,b) <= (a,airportincity,f), (i,headquarteredin,b), (i,organizationheadquarteredincity,f)
53.0	52.0	0.981132075	(a,companyeconomicsector,b) <= (i,ceoof,e), (e,companyeconomicsector,b), (i,topmemberoforganization,a)
52.0	51.0	0.980769231	(a,ceoof,b) <= (j,ceoof,b), (a,ceoof,f), (f,organizationhiredperson,j)
104.0	102.0	0.980769231	(a,headquarteredin,b) <= (a,headquarteredin,f), (i,personbornincity,b), (i,personborninlocation,f)
51.0	50.0	0.980392157	(a,ceoof,b) <= (j,ceoof,b), (a,ceoof,f), (f,mutualproxyfor,j)
51.0	50.0	0.980392157	(a,automobilemakerdealersincity,b) <= (e,automobilemakerdealersincity,b), (i,ceoof,a), (i,topmemberoforganization,e)
51.0	50.0	0.980392157	(a,arthropodcalledarthropod,b) <= (i,agentcompeteswithagent,a), (i,arthropodandotherarthropod,e), (e,arthropodcalledarthropod,b)
50.0	49.0	0.98	(a,bankbankincountry,b) <= (a,bankbankincountry,f), (i,hasofficeincountry,f), (i,organizationheadquarteredincountry,b)
198.0	194.0	0.97979798	(a,competeswith,b) <= (i,ceoof,e), (e,competeswith,b), (i,topmemberoforganization,a)
198.0	194.0	0.97979798	(a,competeswith,b) <= (i,ceoof,a), (e,competeswith,b), (i,topmemberoforganization,e)
346.0	339.0	0.979768786	(a,organizationheadquarteredincity,b) <= (i,headquarteredin,b), (a,organizationheadquarteredincity,f), (i,organizationheadquarteredincity,f)
48.0	47.0	0.979166667	(a,attractionofcity,b) <= (a,attractionofcity,f), (i,headquarteredin,b), (i,organizationheadquarteredincity,f)
142.0	139.0	0.978873239	(a,agentcontrols,b) <= (e,agentcontrols,b), (i,journalistwritesforpublication,e), (i,worksfor,a)
46.0	45.0	0.97826087	(a,organizationhiredperson,b) <= (h,organizationhiredperson,b), (a,organizationterminatedperson,b), (b,topmemberoforganization,h)
91.0	89.0	0.978021978	(a,hasofficeincity,b) <= (a,hasofficeincity,f), (i,personbornincity,b), (i,personborninlocation,f)
45.0	44.0	0.977777778	(a,organizationhiredperson,b) <= (a,organizationhiredperson,h), (a,organizationterminatedperson,b), (h,topmemberoforganization,a)
45.0	44.0	0.977777778	(a,topmemberoforganization,b) <= (b,organizationhiredperson,h), (b,organizationterminatedperson,a), (h,topmemberoforganization,b)
395.0	386.0	0.97721519	(a,organizationheadquarteredincity,b) <= (i,airportincity,b), (i,buildinglocatedincity,f), (a,organizationheadquarteredincity,f)
43.0	42.0	0.976744186	(a,sportschoolincountry,b) <= (f,organizationhiredperson,j), (j,personbelongstoorganization,b), (a,sportschoolincountry,f)
43.0	42.0	0.976744186	(a,locationlocatedwithinlocation,b) <= (a,locationlocatedwithinlocation,f), (f,mutualproxyfor,j), (j,personhasresidenceingeopoliticallocation,b)
86.0	84.0	0.976744186	(a,countryalsoknownas,b) <= (i,citycapitalofcountry,e), (i,citylocatedincountry,a), (e,countryalsoknownas,b)
85.0	83.0	0.976470588	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,h), (a,agentcollaborateswithagent,b), (a,subpartof,h)
85.0	83.0	0.976470588	(a,subpartof,b) <= (a,agentbelongstoorganization,h), (a,agentcollaborateswithagent,b), (a,subpartof,h)
84.0	82.0	0.976190476	(a,citycapitalofcountry,b) <= (i,citycapitalofcountry,b), (a,citycapitalofcountry,f), (i,citylocatedincountry,f)
42.0	41.0	0.976190476	(a,competeswith,b) <= (i,ceoof,f), (a,competeswith,f), (i,topmemberoforganization,b)
41.0	40.0	0.975609756	(a,subpartof,b) <= (f,organizationterminatedperson,j), (a,subpartof,j), (b,topmemberoforganization,f)
82.0	80.0	0.975609756	(a,proxyfor,b) <= (b,mutualproxyfor,f), (f,personhasresidenceingeopoliticallocation,j), (a,proxyfor,j)
81.0	79.0	0.975308642	(a,countryalsoknownas,b) <= (i,citycapitalofcountry,b), (i,citylocatedincountry,f), (a,countryalsoknownas,f)
202.0	197.0	0.975247525	(a,buildinglocatedincity,b) <= (i,airportincity,f), (i,buildinglocatedincity,b), (a,buildinglocatedincity,f)
121.0	118.0	0.975206612	(a,agentbelongstoorganization,b) <= (a,agentcollaborateswithagent,j), (b,organizationhiredperson,f), (f,topmemberoforganization,j)
40.0	39.0	0.975	(a,locationlocatedwithinlocation,b) <= (a,locationlocatedwithinlocation,f), (f,organizationterminatedperson,j), (j,personbelongstoorganization,b)
160.0	156.0	0.975	(a,persongraduatedfromuniversity,b) <= (a,persongraduatedfromuniversity,j), (f,persongraduatedschool,j), (b,synonymfor,f)
40.0	39.0	0.975	(a,atlocation,b) <= (a,atlocation,f), (i,personbelongstoorganization,f), (i,personleadsorganization,b)
237.0	231.0	0.974683544	(a,agentcontrols,b) <= (j,agentcontrols,b), (a,agentcontrols,f), (f,subpartof,j)
78.0	76.0	0.974358974	(a,mutualproxyfor,b) <= (j,mutualproxyfor,b), (a,mutualproxyfor,f), (f,worksfor,j)
804.0	783.0	0.973880597	(a,subpartoforganization,b) <= (i,agentbelongstoorganization,b), (i,subpartof,f), (a,subpartoforganization,f)
37.0	36.0	0.972972973	(a,worksfor,b) <= (b,mutualproxyfor,h), (a,personleadsorganization,b), (h,worksfor,b)
37.0	36.0	0.972972973	(a,hotelincity,b) <= (a,hotelincity,j), (b,mutualproxyfor,f), (j,organizationhiredperson,f)
37.0	36.0	0.972972973	(a,personleadsgeopoliticalorganization,b) <= (f,agentcollaborateswithagent,j), (j,personleadsgeopoliticalorganization,b), (a,personleadsgeopoliticalorganization,f)
74.0	72.0	0.972972973	(a,topmemberoforganization,b) <= (f,organizationhiredperson,j), (j,topmemberoforganization,b), (a,topmemberoforganization,f)
37.0	36.0	0.972972973	(a,countrycurrency,b) <= (i,citycapitalofcountry,a), (i,citylocatedincountry,e), (e,countrycurrency,b)
73.0	71.0	0.97260274	(a,ceoof,b) <= (i,ceoof,b), (a,ceoof,f), (i,topmemberoforganization,f)
36.0	35.0	0.972222222	(a,personleadsgeopoliticalorganization,b) <= (f,agentcollaborateswithagent,j), (a,personbelongstoorganization,f), (j,personleadsgeopoliticalorganization,b)
36.0	35.0	0.972222222	(a,statelocatedincountry,b) <= (i,citylocatedincountry,b), (i,proxyfor,f), (a,statelocatedincountry,f)
283.0	275.0	0.971731449	(a,organizationheadquarteredincountry,b) <= (i,citycapitalofcountry,b), (i,citylocatedincountry,f), (a,organizationheadquarteredincountry,f)
176.0	171.0	0.971590909	(a,agentcontrols,b) <= (i,agentbelongstoorganization,a), (e,agentcontrols,b), (i,subpartof,e)
105.0	102.0	0.971428571	(a,headquarteredin,b) <= (a,headquarteredin,j), (b,mutualproxyfor,f), (j,organizationhiredperson,f)
35.0	34.0	0.971428571	(a,athleteledsportsteam,b) <= (f,agentcollaborateswithagent,j), (a,athleteledsportsteam,f), (j,personbelongstoorganization,b)
102.0	99.0	0.970588235	(a,televisionstationincity,b) <= (i,organizationheadquarteredincity,f), (i,televisionstationincity,b), (a,televisionstationincity,f)
34.0	33.0	0.970588235	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,f), (i,coachesinleague,b), (i,personbelongstoorganization,f)
34.0	33.0	0.970588235	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,f), (j,coachesinleague,b), (f,organizationhiredperson,j)
237.0	230.0	0.970464135	(a,hasofficeincity,b) <= (a,hasofficeincity,f), (i,headquarteredin,b), (i,organizationheadquarteredincity,f)
200.0	194.0	0.97	(a,attractionofcity,b) <= (i,attractionofcity,b), (a,attractionofcity,f), (i,locationlocatedwithinlocation,f)
65.0	63.0	0.969230769	(a,worksfor,b) <= (f,mutualproxyfor,j), (j,worksfor,b), (a,worksfor,f)
97.0	94.0	0.969072165	(a,countrylocatedingeopoliticallocation,b) <= (i,citylocatedincountry,a), (e,countrylocatedingeopoliticallocation,b), (i,proxyfor,e)
32.0	31.0	0.96875	(a,hotelincity,b) <= (a,hotelincity,f), (f,organizationhiredperson,j), (j,personhasresidenceingeopoliticallocation,b)
32.0	31.0	0.96875	(a,mutualproxyfor,b) <= (b,locationlocatedwithinlocation,h), (h,mutualproxyfor,b), (b,subpartof,a)
32.0	31.0	0.96875	(a,subpartof,b) <= (i,mutualproxyfor,b), (i,organizationhiredperson,f), (a,subpartof,f)
126.0	122.0	0.968253968	(a,fishservedwithfood,b) <= (f,agriculturalproductcomingfromvertebrate,j), (j,fishservedwithfood,b), (a,fishservedwithfood,f)
157.0	152.0	0.968152866	(a,topmemberoforganization,b) <= (f,organizationterminatedperson,j), (j,topmemberoforganization,b), (a,topmemberoforganization,f)
31.0	30.0	0.967741935	(a,agriculturalproductcamefromcountry,b) <= (a,agriculturalproductcamefromcountry,f), (i,citylocatedincountry,b), (i,proxyfor,f)
31.0	30.0	0.967741935	(a,subpartof,b) <= (f,ceoof,j), (j,organizationhiredperson,b), (a,subpartof,f)
31.0	30.0	0.967741935	(a,subpartof,b) <= (i,statelocatedincountry,f), (i,subpartof,b), (a,subpartof,f)
31.0	30.0	0.967741935	(a,headquarteredin,b) <= (i,buildinglocatedincity,f), (a,headquarteredin,f), (i,subpartof,b)
31.0	30.0	0.967741935	(a,headquarteredin,b) <= (a,headquarteredin,f), (i,locationlocatedwithinlocation,f), (i,subpartof,b)
61.0	59.0	0.967213115	(a,agentcontrols,b) <= (j,agentcontrols,b), (a,agentcontrols,f), (f,mutualproxyfor,j)
91.0	88.0	0.967032967	(a,hasofficeincity,b) <= (a,hasofficeincity,j), (b,mutualproxyfor,f), (j,organizationhiredperson,f)
30.0	29.0	0.966666667	(a,hasspouse,b) <= (i,hashusband,f), (i,hasspouse,b), (a,hasspouse,f)
30.0	29.0	0.966666667	(a,proxyfor,b) <= (i,organizationheadquarteredincity,a), (e,proxyfor,b), (i,televisionstationincity,e)
264.0	255.0	0.965909091	(a,organizationhiredperson,b) <= (a,organizationhiredperson,j), (j,personleadsorganization,f), (b,worksfor,f)
29.0	28.0	0.965517241	(a,sportfansincountry,b) <= (i,citycapitalofcountry,f), (i,citylocatedincountry,b), (a,sportfansincountry,f)
29.0	28.0	0.965517241	(a,headquarteredin,b) <= (a,headquarteredin,f), (i,organizationheadquarteredincity,b), (i,radiostationincity,f)
29.0	28.0	0.965517241	(a,headquarteredin,b) <= (a,headquarteredin,f), (i,organizationheadquarteredincity,b), (i,televisionstationincity,f)
29.0	28.0	0.965517241	(a,topmemberoforganization,b) <= (i,mutualproxyfor,e), (i,organizationterminatedperson,a), (e,topmemberoforganization,b)
259.0	250.0	0.965250965	(a,politicianusmemberofpoliticalgroup,b) <= (i,personbelongstoorganization,f), (i,politicianusmemberofpoliticalgroup,b), (a,politicianusmemberofpoliticalgroup,f)
57.0	55.0	0.964912281	(a,worksfor,b) <= (i,ceoof,f), (i,topmemberoforganization,b), (a,worksfor,f)
28.0	27.0	0.964285714	(a,organizationheadquarteredincity,b) <= (i,citylocatedingeopoliticallocation,b), (i,locationlocatedwithinlocation,f), (a,organizationheadquarteredincity,f)
56.0	54.0	0.964285714	(a,acquired,b) <= (e,acquired,b), (i,ceoof,e), (i,topmemberoforganization,a)
28.0	27.0	0.964285714	(a,organizationheadquarteredincity,b) <= (i,attractionofcity,f), (a,organizationheadquarteredincity,f), (i,subpartof,b)
55.0	53.0	0.963636364	(a,radiostationincity,b) <= (i,organizationheadquarteredincity,b), (a,radiostationincity,f), (i,televisionstationincity,f)
55.0	53.0	0.963636364	(a,newspaperincity,b) <= (i,headquarteredin,b), (a,newspaperincity,f), (i,organizationheadquarteredincity,f)
244.0	235.0	0.963114754	(a,atlocation,b) <= (a,atlocation,f), (i,personhasresidenceingeopoliticallocation,b), (i,personleadsorganization,f)
27.0	26.0	0.962962963	(a,subpartof,b) <= (a,mutualproxyfor,b), (g,organizationhiredperson,b), (g,subpartof,b)
27.0	26.0	0.962962963	(a,countryalsoknownas,b) <= (a,countryalsoknownas,f), (i,hasofficeincountry,b), (i,organizationheadquarteredincountry,f)
81.0	78.0	0.962962963	(a,countryalsoknownas,b) <= (i,citycapitalofcountry,f), (i,citylocatedincountry,b), (a,countryalsoknownas,f)
53.0	51.0	0.962264151	(a,subpartof,b) <= (i,organizationhiredperson,b), (i,organizationterminatedperson,f), (a,subpartof,f)
53.0	51.0	0.962264151	(a,organizationhiredperson,b) <= (a,organizationhiredperson,f), (j,organizationterminatedperson,b), (f,topmemberoforganization,j)
26.0	25.0	0.961538462	(a,subpartof,b) <= (e,organizationhiredperson,b), (e,subpartof,j), (j,topmemberoforganization,a)
26.0	25.0	0.961538462	(a,organizationhiredperson,b) <= (e,organizationhiredperson,b), (e,subpartof,j), (j,topmemberoforganization,a)
26.0	25.0	0.961538462	(a,hasofficeincity,b) <= (a,hasofficeincity,f), (f,organizationhiredperson,j), (j,personhasresidenceingeopoliticallocation,b)
52.0	50.0	0.961538462	(a,televisionstationincity,b) <= (i,headquarteredin,f), (i,organizationheadquarteredincity,b), (a,televisionstationincity,f)
26.0	25.0	0.961538462	(a,animalsuchasinsect,b) <= (f,agentcompeteswithagent,j), (a,animalsuchasinsect,j), (b,arthropodcalledarthropod,f)
26.0	25.0	0.961538462	(a,organizationhiredperson,b) <= (g,organizationhiredperson,b), (g,subpartof,b), (b,topmemberoforganization,a)
26.0	25.0	0.961538462	(a,subpartof,b) <= (g,organizationhiredperson,b), (g,subpartof,b), (b,topmemberoforganization,a)
25.0	24.0	0.96	(a,statelocatedingeopoliticallocation,b) <= (i,hasofficeincountry,f), (i,organizationheadquarteredincountry,b), (a,statelocatedingeopoliticallocation,f)
25.0	24.0	0.96	(a,agentcollaborateswithagent,b) <= (e,agentcollaborateswithagent,b), (i,ceoof,a), (i,topmemberoforganization,e)
25.0	24.0	0.96	(a,citylocatedinstate,b) <= (i,airportincity,e), (i,buildinglocatedincity,a), (e,citylocatedinstate,b)
50.0	48.0	0.96	(a,organizationterminatedperson,b) <= (i,organizationterminatedperson,b), (a,organizationterminatedperson,f), (i,subpartof,f)
25.0	24.0	0.96	(a,agentcollaborateswithagent,b) <= (e,agentcollaborateswithagent,b), (i,ceoof,e), (i,topmemberoforganization,a)
50.0	48.0	0.96	(a,automobilemakerdealersincity,b) <= (e,automobilemakerdealersincity,b), (i,topmemberoforganization,e), (i,worksfor,a)
25.0	24.0	0.96	(a,sportsgamewinner,b) <= (i,athleteledsportsteam,b), (i,personbelongstoorganization,f), (a,sportsgamewinner,f)
99.0	95.0	0.95959596	(a,agentcontrols,b) <= (b,agentbelongstoorganization,h), (h,agentcontrols,b), (b,subpartof,a)
99.0	95.0	0.95959596	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,h), (h,agentcontrols,a), (a,subpartof,b)
148.0	142.0	0.959459459	(a,organizationterminatedperson,b) <= (f,ceoof,j), (j,organizationterminatedperson,b), (a,organizationterminatedperson,f)
49.0	47.0	0.959183673	(a,agentcompeteswithagent,b) <= (i,agentbelongstoorganization,a), (i,agentcollaborateswithagent,e), (e,agentcompeteswithagent,b)
24.0	23.0	0.958333333	(a,countryalsoknownas,b) <= (i,citylocatedincountry,b), (a,countryalsoknownas,f), (i,proxyfor,f)
24.0	23.0	0.958333333	(a,newspaperincity,b) <= (b,locationlocatedwithinlocation,f), (a,newspaperincity,j), (f,newspaperincity,j)
24.0	23.0	0.958333333	(a,newspaperincity,b) <= (i,locationlocatedwithinlocation,f), (a,newspaperincity,f), (i,subpartof,b)
48.0	46.0	0.958333333	(a,atlocation,b) <= (a,atlocation,f), (i,organizationheadquarteredincity,b), (i,radiostationincity,f)
24.0	23.0	0.958333333	(a,subpartof,b) <= (f,mutualproxyfor,j), (j,personhasresidenceingeopoliticallocation,b), (a,subpartof,f)
24.0	23.0	0.958333333	(a,countryalsoknownas,b) <= (i,citylocatedincountry,a), (e,countryalsoknownas,b), (i,proxyfor,e)
263.0	252.0	0.958174905	(a,organizationhiredperson,b) <= (a,organizationhiredperson,f), (j,organizationterminatedperson,b), (f,personleadsorganization,j)
95.0	91.0	0.957894737	(a,stadiumlocatedincity,b) <= (i,organizationheadquarteredincity,f), (a,stadiumlocatedincity,f), (i,televisionstationincity,b)
166.0	159.0	0.957831325	(a,persongraduatedschool,b) <= (a,persongraduatedschool,j), (f,persongraduatedschool,j), (b,synonymfor,f)
117.0	112.0	0.957264957	(a,academicprogramatuniversity,b) <= (a,academicprogramatuniversity,j), (f,persongraduatedschool,j), (b,synonymfor,f)
70.0	67.0	0.957142857	(a,agentactsinlocation,b) <= (j,agentactsinlocation,b), (f,agentcollaborateswithagent,j), (a,agentcontrols,f)
23.0	22.0	0.956521739	(a,mutualproxyfor,b) <= (i,agentcontrols,f), (i,mutualproxyfor,b), (a,mutualproxyfor,f)
23.0	22.0	0.956521739	(a,mutualproxyfor,b) <= (a,mutualproxyfor,h), (a,organizationterminatedperson,b), (a,subpartof,h)
23.0	22.0	0.956521739	(a,acquired,b) <= (e,acquired,b), (e,agentcollaborateswithagent,j), (j,topmemberoforganization,a)
23.0	22.0	0.956521739	(a,subpartof,b) <= (a,mutualproxyfor,h), (a,organizationterminatedperson,b), (a,subpartof,h)
23.0	22.0	0.956521739	(a,mutualproxyfor,b) <= (a,mutualproxyfor,h), (a,organizationterminatedperson,b), (h,topmemberoforganization,a)
23.0	22.0	0.956521739	(a,agentbelongstoorganization,b) <= (a,agentbelongstoorganization,j), (b,agentcollaborateswithagent,f), (f,journalistwritesforpublication,j)
23.0	22.0	0.956521739	(a,topmemberoforganization,b) <= (b,mutualproxyfor,h), (b,organizationterminatedperson,a), (h,topmemberoforganization,b)
23.0	22.0	0.956521739	(a,journalistwritesforpublication,b) <= (i,agentbelongstoorganization,b), (i,agentcollaborateswithagent,f), (a,journalistwritesforpublication,f)
46.0	44.0	0.956521739	(a,topmemberoforganization,b) <= (h,organizationhiredperson,a), (b,organizationterminatedperson,a), (a,topmemberoforganization,h)
23.0	22.0	0.956521739	(a,organizationterminatedperson,b) <= (a,mutualproxyfor,b), (g,organizationterminatedperson,b), (g,subpartof,b)
23.0	22.0	0.956521739	(a,atdate,b) <= (e,atdate,b), (i,organizationheadquarteredincity,e), (i,radiostationincity,a)
114.0	109.0	0.956140351	(a,ceoof,b) <= (j,ceoof,b), (a,ceoof,f), (f,organizationterminatedperson,j)
91.0	87.0	0.956043956	(a,topmemberoforganization,b) <= (i,ceoof,f), (i,topmemberoforganization,b), (a,topmemberoforganization,f)
45.0	43.0	0.955555556	(a,airportincity,b) <= (a,airportincity,f), (i,organizationheadquarteredincity,f), (i,televisionstationincity,b)
45.0	43.0	0.955555556	(a,airportincity,b) <= (a,airportincity,f), (i,organizationheadquarteredincity,b), (i,televisionstationincity,f)
155.0	148.0	0.95483871	(a,competeswith,b) <= (i,competeswith,b), (a,organizationhiredperson,f), (i,organizationterminatedperson,f)
44.0	42.0	0.954545455	(a,worksfor,b) <= (f,mutualproxyfor,j), (a,personleadsorganization,f), (j,worksfor,b)
22.0	21.0	0.954545455	(a,locationlocatedwithinlocation,b) <= (i,headquarteredin,a), (e,locationlocatedwithinlocation,b), (i,organizationheadquarteredincity,e)
22.0	21.0	0.954545455	(a,languageofcountry,b) <= (i,hasofficeincountry,b), (a,languageofcountry,f), (i,organizationheadquarteredincountry,f)
44.0	42.0	0.954545455	(a,cityliesonriver,b) <= (e,cityliesonriver,b), (i,organizationheadquarteredincity,a), (i,televisionstationincity,e)
22.0	21.0	0.954545455	(a,hasofficeincity,b) <= (i,hasofficeincity,b), (i,mutualproxyfor,f), (a,organizationhiredperson,f)
694.0	662.0	0.95389049	(a,locationlocatedwithinlocation,b) <= (j,agentactsinlocation,a), (e,locationlocatedwithinlocation,b), (e,proxyfor,j)
43.0	41.0	0.953488372	(a,proxyfor,b) <= (b,organizationterminatedperson,f), (f,personbelongstoorganization,j), (a,proxyfor,j)
171.0	163.0	0.953216374	(a,organizationterminatedperson,b) <= (j,organizationterminatedperson,b), (a,organizationterminatedperson,f), (f,topmemberoforganization,j)
64.0	61.0	0.953125	(a,subpartof,b) <= (a,agentcollaborateswithagent,b), (h,agentcontrols,a), (a,subpartof,h)
64.0	61.0	0.953125	(a,agentcontrols,b) <= (b,agentcollaborateswithagent,a), (h,agentcontrols,b), (b,subpartof,h)
106.0	101.0	0.952830189	(a,proxyfor,b) <= (i,personhasresidenceingeopoliticallocation,b), (i,personleadsorganization,f), (a,proxyfor,f)
21.0	20.0	0.952380952	(a,buildinglocatedincity,b) <= (f,attractionofcity,j), (a,buildinglocatedincity,j), (b,proxyfor,f)
42.0	40.0	0.952380952	(a,countrylocatedingeopoliticallocation,b) <= (e,countrylocatedingeopoliticallocation,b), (i,hasofficeincountry,a), (i,organizationheadquarteredincountry,e)
21.0	20.0	0.952380952	(a,parentofperson,b) <= (j,motherofperson,a), (e,parentofperson,b), (e,parentofperson,j)
